WordList,word_lists
2014-03-14 04:56:57 +0000
id,text_id,word_id,lang_id,db_id,created_at_mill,updated_at_mill,created_at,updated_at
217,27,56,1,0,1367459197581,1367459197581,2013-05-02 01:46:37 UTC,2013-05-02 01:46:37 UTC
219,27,170,0,0,1367459359550,1367459359550,2013-05-02 01:49:19 UTC,2013-05-02 01:49:19 UTC
220,27,171,0,0,1367459459475,1367459459475,2013-05-02 01:50:59 UTC,2013-05-02 01:50:59 UTC
221,27,172,0,0,1367459611760,1367459611760,2013-05-02 01:53:31 UTC,2013-05-02 01:53:31 UTC
222,27,173,0,0,1367459723610,1367459723610,2013-05-02 01:55:23 UTC,2013-05-02 01:55:23 UTC
223,27,174,0,0,1367459781551,1367459781551,2013-05-02 01:56:21 UTC,2013-05-02 01:56:21 UTC
224,27,175,0,0,1367459854607,1367459854607,2013-05-02 01:57:34 UTC,2013-05-02 01:57:34 UTC
225,27,176,0,0,1367459972332,1367459972332,2013-05-02 01:59:32 UTC,2013-05-02 01:59:32 UTC
226,27,177,0,0,1367460041041,1367460041041,2013-05-02 02:00:41 UTC,2013-05-02 02:00:41 UTC
227,27,178,0,0,1367460085970,1367460085970,2013-05-02 02:01:25 UTC,2013-05-02 02:01:25 UTC
228,27,179,0,0,1367460125071,1367460125071,2013-05-02 02:02:05 UTC,2013-05-02 02:02:05 UTC
229,27,180,0,0,1367460203279,1367460203279,2013-05-02 02:03:23 UTC,2013-05-02 02:03:23 UTC
230,27,181,0,0,1367460238698,1367460238698,2013-05-02 02:03:58 UTC,2013-05-02 02:03:58 UTC
231,27,182,0,0,1367460329415,1367460329415,2013-05-02 02:05:29 UTC,2013-05-02 02:05:29 UTC
232,27,183,0,0,1367460391158,1367460391158,2013-05-02 02:06:31 UTC,2013-05-02 02:06:31 UTC
233,27,184,0,0,1367460482361,1367460482362,2013-05-02 02:08:02 UTC,2013-05-02 02:08:02 UTC
234,28,185,0,0,1367460907056,1367460907056,2013-05-02 02:15:07 UTC,2013-05-02 02:15:07 UTC
235,28,186,0,0,1367460951425,1367460951425,2013-05-02 02:15:51 UTC,2013-05-02 02:15:51 UTC
236,28,187,0,0,1367460981738,1367460981738,2013-05-02 02:16:21 UTC,2013-05-02 02:16:21 UTC
237,28,188,0,0,1367461035697,1367461035697,2013-05-02 02:17:15 UTC,2013-05-02 02:17:15 UTC
238,28,189,0,0,1367461073954,1367461073954,2013-05-02 02:17:53 UTC,2013-05-02 02:17:53 UTC
239,28,190,0,0,1367461117827,1367461117827,2013-05-02 02:18:37 UTC,2013-05-02 02:18:37 UTC
240,28,191,0,0,1367461146002,1367461146002,2013-05-02 02:19:06 UTC,2013-05-02 02:19:06 UTC
241,28,192,0,0,1367461197689,1367461197689,2013-05-02 02:19:57 UTC,2013-05-02 02:19:57 UTC
242,28,193,0,0,1367461234676,1367461234677,2013-05-02 02:20:34 UTC,2013-05-02 02:20:34 UTC
243,28,194,0,0,1367461294953,1367461294953,2013-05-02 02:21:34 UTC,2013-05-02 02:21:34 UTC
244,28,195,0,0,1367461325725,1367461325725,2013-05-02 02:22:05 UTC,2013-05-02 02:22:05 UTC
264,5,8,0,0,1367572636631,1367572636631,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
265,15,66,0,0,1367572636686,1367572636687,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
266,15,67,0,0,1367572636713,1367572636713,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
267,15,68,0,0,1367572636739,1367572636739,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
268,15,69,0,0,1367572636758,1367572636758,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
269,15,70,0,0,1367572636779,1367572636779,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
270,15,71,0,0,1367572636799,1367572636799,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
271,15,72,0,0,1367572636823,1367572636823,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
272,15,73,0,0,1367572636881,1367572636881,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
273,15,74,0,0,1367572636911,1367572636911,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
274,5,6,0,0,1367572636935,1367572636935,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
275,5,7,0,0,1367572636958,1367572636958,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
276,5,9,0,0,1367572636987,1367572636987,2013-05-03 09:17:16 UTC,2013-05-03 09:17:16 UTC
277,5,10,0,0,1367572637006,1367572637006,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
278,5,11,0,0,1367572637037,1367572637037,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
279,5,13,0,0,1367572637061,1367572637061,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
280,5,15,0,0,1367572637094,1367572637094,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
281,5,16,0,0,1367572637121,1367572637121,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
282,5,17,0,0,1367572637144,1367572637144,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
283,5,18,0,0,1367572637162,1367572637162,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
284,10,19,0,0,1367572637182,1367572637183,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
285,10,20,0,0,1367572637213,1367572637213,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
286,10,21,0,0,1367572637235,1367572637235,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
287,10,24,0,0,1367572637254,1367572637254,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
288,11,25,0,0,1367572637280,1367572637280,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
289,11,26,0,0,1367572637300,1367572637300,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
290,11,27,0,0,1367572637316,1367572637316,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
291,11,28,0,0,1367572637332,1367572637332,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
292,11,29,0,0,1367572637349,1367572637349,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
293,11,30,0,0,1367572637370,1367572637370,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
294,11,31,0,0,1367572637388,1367572637388,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
295,12,32,0,0,1367572637407,1367572637407,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
296,13,36,0,0,1367572637424,1367572637424,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
297,12,33,0,0,1367572637440,1367572637440,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
298,12,34,0,0,1367572637456,1367572637456,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
299,13,37,0,0,1367572637472,1367572637472,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
300,13,38,0,0,1367572637498,1367572637498,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
301,13,39,0,0,1367572637530,1367572637530,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
302,13,40,0,0,1367572637568,1367572637568,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
303,13,41,0,0,1367572637588,1367572637590,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
80,18,80,0,0,1367228014090,1367228014090,2013-04-29 09:33:34 UTC,2013-04-29 09:33:34 UTC
81,18,81,0,0,1367228046705,1367228046705,2013-04-29 09:34:06 UTC,2013-04-29 09:34:06 UTC
82,18,82,0,0,1367228130266,1367228130266,2013-04-29 09:35:30 UTC,2013-04-29 09:35:30 UTC
83,18,83,0,0,1367228193625,1367228193625,2013-04-29 09:36:33 UTC,2013-04-29 09:36:33 UTC
84,18,84,0,0,1367228220706,1367228220706,2013-04-29 09:37:00 UTC,2013-04-29 09:37:00 UTC
85,18,85,0,0,1367228242711,1367228242711,2013-04-29 09:37:22 UTC,2013-04-29 09:37:22 UTC
86,18,86,0,0,1367228269887,1367228269887,2013-04-29 09:37:49 UTC,2013-04-29 09:37:49 UTC
87,18,87,0,0,1367228291954,1367228291954,2013-04-29 09:38:11 UTC,2013-04-29 09:38:11 UTC
88,18,88,0,0,1367228335973,1367228335973,2013-04-29 09:38:55 UTC,2013-04-29 09:38:55 UTC
89,19,89,0,0,1367231541961,1367231541961,2013-04-29 10:32:21 UTC,2013-04-29 10:32:21 UTC
90,19,90,0,0,1367231572866,1367231572866,2013-04-29 10:32:52 UTC,2013-04-29 10:32:52 UTC
91,19,91,0,0,1367231605296,1367231605296,2013-04-29 10:33:25 UTC,2013-04-29 10:33:25 UTC
92,19,92,0,0,1367231632188,1367231632188,2013-04-29 10:33:52 UTC,2013-04-29 10:33:52 UTC
93,19,93,0,0,1367231672192,1367231672193,2013-04-29 10:34:32 UTC,2013-04-29 10:34:32 UTC
94,19,94,0,0,1367231713963,1367231713963,2013-04-29 10:35:13 UTC,2013-04-29 10:35:13 UTC
95,19,95,0,0,1367231732428,1367231732428,2013-04-29 10:35:32 UTC,2013-04-29 10:35:32 UTC
96,19,96,0,0,1367231764829,1367231764829,2013-04-29 10:36:04 UTC,2013-04-29 10:36:04 UTC
97,19,97,0,0,1367231887583,1367231887583,2013-04-29 10:38:07 UTC,2013-04-29 10:38:07 UTC
98,19,98,0,0,1367231942501,1367231942501,2013-04-29 10:39:02 UTC,2013-04-29 10:39:02 UTC
99,19,99,0,0,1367231961427,1367231961427,2013-04-29 10:39:21 UTC,2013-04-29 10:39:21 UTC
100,19,100,0,0,1367232001621,1367232001621,2013-04-29 10:40:01 UTC,2013-04-29 10:40:01 UTC
101,19,101,0,0,1367232032418,1367232032418,2013-04-29 10:40:32 UTC,2013-04-29 10:40:32 UTC
103,20,103,0,0,1367248545217,1367248545217,2013-04-29 15:15:45 UTC,2013-04-29 15:15:45 UTC
104,20,104,0,0,1367248569684,1367248569684,2013-04-29 15:16:09 UTC,2013-04-29 15:16:09 UTC
105,20,105,0,0,1367248587768,1367248587768,2013-04-29 15:16:27 UTC,2013-04-29 15:16:27 UTC
106,20,106,0,0,1367248688355,1367248688355,2013-04-29 15:18:08 UTC,2013-04-29 15:18:08 UTC
107,20,107,0,0,1367248721004,1367248721004,2013-04-29 15:18:41 UTC,2013-04-29 15:18:41 UTC
108,20,108,0,0,1367248739075,1367248739075,2013-04-29 15:18:59 UTC,2013-04-29 15:18:59 UTC
109,20,109,0,0,1367248762670,1367248762670,2013-04-29 15:19:22 UTC,2013-04-29 15:19:22 UTC
110,20,110,0,0,1367248819373,1367248819373,2013-04-29 15:20:19 UTC,2013-04-29 15:20:19 UTC
111,20,111,0,0,1367248842055,1367248842055,2013-04-29 15:20:42 UTC,2013-04-29 15:20:42 UTC
112,20,112,0,0,1367248893256,1367248893256,2013-04-29 15:21:33 UTC,2013-04-29 15:21:33 UTC
113,20,113,0,0,1367248919686,1367248919686,2013-04-29 15:21:59 UTC,2013-04-29 15:21:59 UTC
114,20,114,0,0,1367248956460,1367248956460,2013-04-29 15:22:36 UTC,2013-04-29 15:22:36 UTC
115,20,115,0,0,1367248987638,1367248987638,2013-04-29 15:23:07 UTC,2013-04-29 15:23:07 UTC
116,20,116,0,0,1367249031828,1367249031828,2013-04-29 15:23:51 UTC,2013-04-29 15:23:51 UTC
117,20,117,0,0,1367249084017,1367249084017,2013-04-29 15:24:44 UTC,2013-04-29 15:24:44 UTC
118,20,118,0,0,1367249201176,1367249201176,2013-04-29 15:26:41 UTC,2013-04-29 15:26:41 UTC
119,20,119,0,0,1367249233031,1367249233031,2013-04-29 15:27:13 UTC,2013-04-29 15:27:13 UTC
120,20,120,0,0,1367249253390,1367249253390,2013-04-29 15:27:33 UTC,2013-04-29 15:27:33 UTC
121,20,121,0,0,1367249288903,1367249288903,2013-04-29 15:28:08 UTC,2013-04-29 15:28:08 UTC
122,20,122,0,0,1367249316101,1367249316101,2013-04-29 15:28:36 UTC,2013-04-29 15:28:36 UTC
123,20,123,0,0,1367249331531,1367249331531,2013-04-29 15:28:51 UTC,2013-04-29 15:28:51 UTC
124,20,124,0,0,1367249388245,1367249388246,2013-04-29 15:29:48 UTC,2013-04-29 15:29:48 UTC
125,21,125,0,0,1367285932988,1367285932988,2013-04-30 01:38:52 UTC,2013-04-30 01:38:52 UTC
126,21,126,0,0,1367286051266,1367286051266,2013-04-30 01:40:51 UTC,2013-04-30 01:40:51 UTC
127,21,127,0,0,1367286108490,1367286108490,2013-04-30 01:41:48 UTC,2013-04-30 01:41:48 UTC
128,21,128,0,0,1367286134045,1367286134045,2013-04-30 01:42:14 UTC,2013-04-30 01:42:14 UTC
129,21,129,0,0,1367286172420,1367286172420,2013-04-30 01:42:52 UTC,2013-04-30 01:42:52 UTC
130,21,130,0,0,1367286200455,1367286200455,2013-04-30 01:43:20 UTC,2013-04-30 01:43:20 UTC
131,21,131,0,0,1367286250603,1367286250603,2013-04-30 01:44:10 UTC,2013-04-30 01:44:10 UTC
132,21,132,0,0,1367286270601,1367286270601,2013-04-30 01:44:30 UTC,2013-04-30 01:44:30 UTC
133,21,133,0,0,1367286293264,1367286293264,2013-04-30 01:44:53 UTC,2013-04-30 01:44:53 UTC
134,21,134,0,0,1367286325289,1367286325289,2013-04-30 01:45:25 UTC,2013-04-30 01:45:25 UTC
135,21,135,0,0,1367286362056,1367286362056,2013-04-30 01:46:02 UTC,2013-04-30 01:46:02 UTC
246,29,137,2,0,1367486884362,1367486884362,2013-05-02 09:28:04 UTC,2013-05-02 09:28:04 UTC
137,23,137,0,0,1367289435726,1367289435726,2013-04-30 02:37:15 UTC,2013-04-30 02:37:15 UTC
138,23,138,0,0,1367289461197,1367289461197,2013-04-30 02:37:41 UTC,2013-04-30 02:37:41 UTC
139,23,139,0,0,1367289500147,1367289500147,2013-04-30 02:38:20 UTC,2013-04-30 02:38:20 UTC
140,23,140,0,0,1367289551498,1367289551498,2013-04-30 02:39:11 UTC,2013-04-30 02:39:11 UTC
141,23,141,0,0,1367289568884,1367289568884,2013-04-30 02:39:28 UTC,2013-04-30 02:39:28 UTC
142,23,142,0,0,1367289596217,1367289596217,2013-04-30 02:39:56 UTC,2013-04-30 02:39:56 UTC
143,23,143,0,0,1367289644831,1367289644831,2013-04-30 02:40:44 UTC,2013-04-30 02:40:44 UTC
144,23,144,0,0,1367289686762,1367289686762,2013-04-30 02:41:26 UTC,2013-04-30 02:41:26 UTC
145,23,145,0,0,1367289708244,1367289708244,2013-04-30 02:41:48 UTC,2013-04-30 02:41:48 UTC
146,23,146,0,0,1367289727546,1367289727546,2013-04-30 02:42:07 UTC,2013-04-30 02:42:07 UTC
147,24,147,0,0,1367289987931,1367289987931,2013-04-30 02:46:27 UTC,2013-04-30 02:46:27 UTC
148,24,148,0,0,1367290034650,1367290034650,2013-04-30 02:47:14 UTC,2013-04-30 02:47:14 UTC
149,24,149,0,0,1367290059881,1367290059882,2013-04-30 02:47:39 UTC,2013-04-30 02:47:39 UTC
150,24,150,0,0,1367290099237,1367290099237,2013-04-30 02:48:19 UTC,2013-04-30 02:48:19 UTC
151,24,151,0,0,1367290113997,1367290113997,2013-04-30 02:48:33 UTC,2013-04-30 02:48:33 UTC
152,24,152,0,0,1367290132462,1367290132462,2013-04-30 02:48:52 UTC,2013-04-30 02:48:52 UTC
153,24,153,0,0,1367290153053,1367290153053,2013-04-30 02:49:13 UTC,2013-04-30 02:49:13 UTC
154,24,154,0,0,1367290190415,1367290190415,2013-04-30 02:49:50 UTC,2013-04-30 02:49:50 UTC
155,24,155,0,0,1367290216554,1367290216554,2013-04-30 02:50:16 UTC,2013-04-30 02:50:16 UTC
156,24,156,0,0,1367290239483,1367290239483,2013-04-30 02:50:39 UTC,2013-04-30 02:50:39 UTC
157,23,157,0,0,1367290326749,1367290326749,2013-04-30 02:52:06 UTC,2013-04-30 02:52:06 UTC
247,29,138,2,0,1367486884371,1367486884371,2013-05-02 09:28:04 UTC,2013-05-02 09:28:04 UTC
248,29,139,2,0,1367486884380,1367486884380,2013-05-02 09:28:04 UTC,2013-05-02 09:28:04 UTC
249,29,157,2,0,1367486884385,1367486884385,2013-05-02 09:28:04 UTC,2013-05-02 09:28:04 UTC
250,29,196,0,0,1367486898685,1367486898685,2013-05-02 09:28:18 UTC,2013-05-02 09:28:18 UTC
162,1,158,0,0,1367302156968,1367302156968,2013-04-30 06:09:16 UTC,2013-04-30 06:09:16 UTC
171,3,159,1,0,1367312066518,1367312066518,2013-04-30 08:54:26 UTC,2013-04-30 08:54:26 UTC
260,30,187,3,0,1367487217793,1367487217793,2013-05-02 09:33:37 UTC,2013-05-02 09:33:37 UTC
261,30,188,3,0,1367487217801,1367487217801,2013-05-02 09:33:37 UTC,2013-05-02 09:33:37 UTC
262,30,189,3,0,1367487217810,1367487217810,2013-05-02 09:33:37 UTC,2013-05-02 09:33:37 UTC
177,2,160,1,0,1367312637015,1367312637015,2013-04-30 09:03:57 UTC,2013-04-30 09:03:57 UTC
304,3,42,0,0,1367572637610,1367572637610,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
305,3,43,0,0,1367572637629,1367572637629,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
306,3,44,0,0,1367572637645,1367572637645,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
307,14,45,0,0,1367572637663,1367572637663,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
308,14,46,0,0,1367572637683,1367572637683,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
309,14,47,0,0,1367572637702,1367572637702,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
184,2,160,1,0,1367366029009,1367366029009,2013-04-30 23:53:49 UTC,2013-04-30 23:53:49 UTC
310,14,48,0,0,1367572637722,1367572637722,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
311,14,49,0,0,1367572637742,1367572637743,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
312,14,50,0,0,1367572637760,1367572637760,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
313,14,51,0,0,1367572637784,1367572637784,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
314,14,52,0,0,1367572637807,1367572637807,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
315,14,53,0,0,1367572637824,1367572637825,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
316,14,56,0,0,1367572637842,1367572637842,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
317,14,57,0,0,1367572637860,1367572637860,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
318,15,58,0,0,1367572637879,1367572637879,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
319,15,59,0,0,1367572637895,1367572637895,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
320,15,60,0,0,1367572637914,1367572637914,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
321,15,61,0,0,1367572637935,1367572637935,2013-05-03 09:17:17 UTC,2013-05-03 09:17:17 UTC
322,15,62,0,0,1367572637999,1367572637999,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
199,26,136,1,0,1367423088546,1367423088546,2013-05-01 15:44:48 UTC,2013-05-01 15:44:48 UTC
200,26,164,0,0,1367423318495,1367423318495,2013-05-01 15:48:38 UTC,2013-05-01 15:48:38 UTC
201,26,165,0,0,1367423496269,1367423496269,2013-05-01 15:51:36 UTC,2013-05-01 15:51:36 UTC
202,26,166,0,0,1367423592247,1367423592247,2013-05-01 15:53:12 UTC,2013-05-01 15:53:12 UTC
203,26,167,0,0,1367423627574,1367423627575,2013-05-01 15:53:47 UTC,2013-05-01 15:53:47 UTC
323,15,63,0,0,1367572638019,1367572638019,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
205,26,168,0,0,1367423774609,1367423774609,2013-05-01 15:56:14 UTC,2013-05-01 15:56:14 UTC
206,22,14,1,0,1367423916887,1367423916887,2013-05-01 15:58:36 UTC,2013-05-01 15:58:36 UTC
207,22,52,1,0,1367423916895,1367423916895,2013-05-01 15:58:36 UTC,2013-05-01 15:58:36 UTC
208,25,14,1,0,1367423972459,1367423972459,2013-05-01 15:59:32 UTC,2013-05-01 15:59:32 UTC
209,25,136,1,0,1367423972469,1367423972469,2013-05-01 15:59:32 UTC,2013-05-01 15:59:32 UTC
210,25,162,1,0,1367423972491,1367423972491,2013-05-01 15:59:32 UTC,2013-05-01 15:59:32 UTC
211,1,3,1,0,1367424022946,1367424022946,2013-05-01 16:00:22 UTC,2013-05-01 16:00:22 UTC
212,1,4,1,0,1367424022958,1367424022973,2013-05-01 16:00:22 UTC,2013-05-01 16:00:22 UTC
213,1,169,0,0,1367424062055,1367424062055,2013-05-01 16:01:02 UTC,2013-05-01 16:01:02 UTC
324,15,64,0,0,1367572638035,1367572638035,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
215,2,2,1,0,1367424098090,1367424098090,2013-05-01 16:01:38 UTC,2013-05-01 16:01:38 UTC
216,1,1,0,0,1367424333429,1367424333429,2013-05-01 16:05:33 UTC,2013-05-01 16:05:33 UTC
325,15,65,0,0,1367572638052,1367572638052,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
326,5,14,0,0,1367572638077,1367572638077,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
327,20,102,0,0,1367572638114,1367572638115,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
328,22,136,0,0,1367572638254,1367572638255,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
329,17,78,0,0,1367572638278,1367572638278,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
330,17,79,0,0,1367572638395,1367572638395,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
331,4,159,0,0,1367572638480,1367572638480,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
332,4,160,0,0,1367572638510,1367572638510,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
333,6,161,0,0,1367572638548,1367572638548,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
334,22,162,0,0,1367572638569,1367572638569,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
335,1,2,0,0,1367572638587,1367572638587,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
336,2,3,0,0,1367572638605,1367572638605,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
337,2,4,0,0,1367572638623,1367572638623,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
338,5,5,0,0,1367572638640,1367572638640,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
339,5,12,0,0,1367572638657,1367572638657,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
340,10,22,0,0,1367572638674,1367572638674,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
341,10,23,0,0,1367572638700,1367572638700,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
342,13,35,0,0,1367572638749,1367572638749,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
343,16,75,0,0,1367572638768,1367572638768,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
344,16,76,0,0,1367572638786,1367572638787,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
345,17,77,0,0,1367572638807,1367572638807,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
346,14,54,0,0,1367572638827,1367572638827,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
347,14,55,0,0,1367572638849,1367572638849,2013-05-03 09:17:18 UTC,2013-05-03 09:17:18 UTC
349,31,56,1,0,1367678135447,1367678135447,2013-05-04 14:35:35 UTC,2013-05-04 14:35:35 UTC
350,31,179,1,0,1367678135461,1367678135462,2013-05-04 14:35:35 UTC,2013-05-04 14:35:35 UTC
351,31,198,0,0,1367678270963,1367678270963,2013-05-04 14:37:50 UTC,2013-05-04 14:37:50 UTC
352,31,199,0,0,1367678408743,1367678408743,2013-05-04 14:40:08 UTC,2013-05-04 14:40:08 UTC
353,32,200,0,0,1367731052172,1367731052172,2013-05-05 05:17:32 UTC,2013-05-05 05:17:32 UTC
354,32,201,0,0,1367731092782,1367731092782,2013-05-05 05:18:12 UTC,2013-05-05 05:18:12 UTC
355,32,202,0,0,1367731118111,1367731118111,2013-05-05 05:18:38 UTC,2013-05-05 05:18:38 UTC
356,32,203,0,0,1367731137153,1367731137153,2013-05-05 05:18:57 UTC,2013-05-05 05:18:57 UTC
357,32,204,0,0,1367731162094,1367731162094,2013-05-05 05:19:22 UTC,2013-05-05 05:19:22 UTC
358,32,205,0,0,1367731231218,1367731231218,2013-05-05 05:20:31 UTC,2013-05-05 05:20:31 UTC
359,32,206,0,0,1367731257629,1367731257630,2013-05-05 05:20:57 UTC,2013-05-05 05:20:57 UTC
360,32,207,0,0,1367731283901,1367731283901,2013-05-05 05:21:23 UTC,2013-05-05 05:21:23 UTC
361,32,208,0,0,1367731341265,1367731341265,2013-05-05 05:22:21 UTC,2013-05-05 05:22:21 UTC
362,32,209,0,0,1367731357841,1367731357841,2013-05-05 05:22:37 UTC,2013-05-05 05:22:37 UTC
363,32,210,0,0,1367731398671,1367731398671,2013-05-05 05:23:18 UTC,2013-05-05 05:23:18 UTC
364,32,211,0,0,1367731445532,1367731445532,2013-05-05 05:24:05 UTC,2013-05-05 05:24:05 UTC
365,32,212,0,0,1367731474094,1367731474094,2013-05-05 05:24:34 UTC,2013-05-05 05:24:34 UTC
366,32,213,0,0,1367731502913,1367731502913,2013-05-05 05:25:02 UTC,2013-05-05 05:25:02 UTC
367,31,214,0,0,1367756198247,1367756198247,2013-05-05 12:16:38 UTC,2013-05-05 12:16:38 UTC
368,31,215,0,0,1367756270658,1367756270658,2013-05-05 12:17:50 UTC,2013-05-05 12:17:50 UTC
369,31,216,0,0,1367756315173,1367756315174,2013-05-05 12:18:35 UTC,2013-05-05 12:18:35 UTC
370,31,217,0,0,1367756359183,1367756359183,2013-05-05 12:19:19 UTC,2013-05-05 12:19:19 UTC
371,31,218,0,0,1367756398258,1367756398258,2013-05-05 12:19:58 UTC,2013-05-05 12:19:58 UTC
372,31,219,0,0,1367756427749,1367756427749,2013-05-05 12:20:27 UTC,2013-05-05 12:20:27 UTC
373,33,56,1,0,1367756600418,1367756600418,2013-05-05 12:23:20 UTC,2013-05-05 12:23:20 UTC
374,33,126,1,0,1367756600426,1367756600426,2013-05-05 12:23:20 UTC,2013-05-05 12:23:20 UTC
375,33,214,1,0,1367756600434,1367756600434,2013-05-05 12:23:20 UTC,2013-05-05 12:23:20 UTC
376,33,220,0,0,1367756621618,1367756621618,2013-05-05 12:23:41 UTC,2013-05-05 12:23:41 UTC
377,33,221,0,0,1367756649163,1367756649163,2013-05-05 12:24:09 UTC,2013-05-05 12:24:09 UTC
378,33,222,0,0,1367756692527,1367756692527,2013-05-05 12:24:52 UTC,2013-05-05 12:24:52 UTC
379,33,223,0,0,1367756726202,1367756726202,2013-05-05 12:25:26 UTC,2013-05-05 12:25:26 UTC
380,33,224,0,0,1367756760763,1367756760763,2013-05-05 12:26:00 UTC,2013-05-05 12:26:00 UTC
381,33,225,0,0,1367756820003,1367756820003,2013-05-05 12:27:00 UTC,2013-05-05 12:27:00 UTC
