Word,words
2014-03-14 04:56:56 +0000
id,w1,w2,w3,text_ids,text_id,lang_id,dbId,created_at_mill,updated_at_mill,created_at,updated_at
1030,撰写,"",zhuan4xie3,,98,1,0,1377957294772,1377957294772,2013-08-31 13:54:54 UTC,2013-08-31 13:54:54 UTC
1031,鄭克塽,"",Zheng4ke4shuang3,,98,1,0,1377957363978,1377957363978,2013-08-31 13:56:03 UTC,2013-08-31 13:56:03 UTC
1032,康熙,"",Kang1xi1,,98,1,0,1377957386521,1377957386521,2013-08-31 13:56:26 UTC,2013-08-31 13:56:26 UTC
1033,汪楫于,"",Wang1ji2yu2,,98,1,0,1377957423115,1377957423115,2013-08-31 13:57:03 UTC,2013-08-31 13:57:03 UTC
1034,赤嶼,"",Chi4yu3,,98,1,0,1377957458580,1377957458580,2013-08-31 13:57:38 UTC,2013-08-31 13:57:38 UTC
1035,姑米山,"",Gu1mi3shan1,,98,1,0,1377957490275,1377957490275,2013-08-31 13:58:10 UTC,2013-08-31 13:58:10 UTC
1036,慎重,"",shen4zhong4,,98,1,0,1377957555544,1377957555544,2013-08-31 13:59:15 UTC,2013-08-31 13:59:15 UTC
1037,迹象,sign,ji1xiang4,,98,1,0,1377957595833,1377957595833,2013-08-31 13:59:55 UTC,2013-08-31 13:59:55 UTC
1038,割让,"",ge1rang4,,98,1,0,1377957655707,1377957655707,2013-08-31 14:00:55 UTC,2013-08-31 14:00:55 UTC
1039,休伯尔,Huber,Xiu1bo2er3,,98,1,0,1377957728070,1377957728070,2013-08-31 14:02:08 UTC,2013-08-31 14:02:08 UTC
1040,闡述,elaborate,chan3shu4,,98,1,0,1377957755576,1377957755577,2013-08-31 14:02:35 UTC,2013-08-31 14:02:35 UTC
1041,一塊,"",yi1kuai4,,98,1,0,1377957780806,1377957780806,2013-08-31 14:03:00 UTC,2013-08-31 14:03:00 UTC
1042,躁鬱,"",zao4yu4,,99,1,0,1378028483773,1378028483774,2013-09-01 09:41:23 UTC,2013-09-01 09:41:23 UTC
1043,疾患,"",ji2huan4,,99,1,0,1378028523184,1378028523185,2013-09-01 09:42:03 UTC,2013-09-01 09:42:03 UTC
1044,特徵,feature,te4zheng1,,99,1,0,1378028549030,1378028549030,2013-09-01 09:42:29 UTC,2013-09-01 09:42:29 UTC
1045,極端,"",ji2duan1,,99,1,0,1378028581804,1378028581804,2013-09-01 09:43:01 UTC,2013-09-01 09:43:01 UTC
1046,情緒,"",qing2xu4,,99,1,0,1378028600382,1378028600382,2013-09-01 09:43:20 UTC,2013-09-01 09:43:20 UTC
1047,起伏,"",qi3fu2,,99,1,0,1378028641377,1378028641377,2013-09-01 09:44:01 UTC,2013-09-01 09:44:01 UTC
1048,雙相,"",shuang1xiang4,,99,1,0,1378028678743,1378028678744,2013-09-01 09:44:38 UTC,2013-09-01 09:44:38 UTC
1049,差別,"",cha1bie2,,99,1,0,1378028761817,1378028761817,2013-09-01 09:46:01 UTC,2013-09-01 09:46:01 UTC
1050,狂躁,manic,kuang2zao4,,99,1,0,1378028787356,1378028787356,2013-09-01 09:46:27 UTC,2013-09-01 09:46:27 UTC
1051,參閱,"",can1yue4,,99,1,0,1378028848603,1378028848603,2013-09-01 09:47:28 UTC,2013-09-01 09:47:28 UTC
1052,輕微,slight,qing1wei1,,99,1,0,1378028916296,1378028916296,2013-09-01 09:48:36 UTC,2013-09-01 09:48:36 UTC
1053,違常,disorder,wei2chang2,,99,1,0,1378028941871,1378028941871,2013-09-01 09:49:01 UTC,2013-09-01 09:49:01 UTC
1054,愉悅,"",yu2yue4,,99,1,0,1378028979864,1378028979864,2013-09-01 09:49:39 UTC,2013-09-01 09:49:39 UTC
1055,亢奮,excited,kang4fen4,,99,1,0,1378029012471,1378029012471,2013-09-01 09:50:12 UTC,2013-09-01 09:50:12 UTC
1056,遺傳,"",yi2chuan2,,99,1,0,1378029082565,1378029082565,2013-09-01 09:51:22 UTC,2013-09-01 09:51:22 UTC
1057,雙胞胎,"",shuang1bao1tai1,,99,1,0,1378678925485,1378678925485,2013-09-08 22:22:05 UTC,2013-09-08 22:22:05 UTC
1058,同卵,"",tong2luan3,,99,1,0,1378679022730,1378679022731,2013-09-08 22:23:42 UTC,2013-09-08 22:23:42 UTC
1059,抑鬱症,"",yi4yu4zheng4,,99,1,0,1378679157844,1378679157844,2013-09-08 22:25:57 UTC,2013-09-08 22:25:57 UTC
1060,憂鬱症,"",you1yu4zheng4,,99,1,0,1378679223270,1378679223271,2013-09-08 22:27:03 UTC,2013-09-08 22:27:03 UTC
1061,興奮,"",xing1fen4,,100,1,0,1378679568674,1378679568674,2013-09-08 22:32:48 UTC,2013-09-08 22:32:48 UTC
1062,衝動,"",chong1dong4,,100,1,0,1378679652172,1378679652172,2013-09-08 22:34:12 UTC,2013-09-08 22:34:12 UTC
1063,膨脹,"",peng2zhang4,,100,1,0,1378679749542,1378679749542,2013-09-08 22:35:49 UTC,2013-09-08 22:35:49 UTC
1064,旺盛,"",wang4sheng4,,100,1,0,1378679808801,1378679808801,2013-09-08 22:36:48 UTC,2013-09-08 22:36:48 UTC
1065,充沛,"",chong1pei4,,100,1,0,1378696681847,1378696681847,2013-09-09 03:18:01 UTC,2013-09-09 03:18:01 UTC
1066,揮霍,"",hui1huo4,,100,1,0,1378696850842,1378696850842,2013-09-09 03:20:50 UTC,2013-09-09 03:20:50 UTC
1067,脾氣,short temper,pi2qi4,,100,1,0,1378696994676,1378696994676,2013-09-09 03:23:14 UTC,2013-09-09 03:23:14 UTC
1068,言談,"",yan2tan2,,100,1,0,1378719491884,1378719491884,2013-09-09 09:38:11 UTC,2013-09-09 09:38:11 UTC
1069,緣由,"",yuan2you2,,100,1,0,1378719850544,1378719850544,2013-09-09 09:44:10 UTC,2013-09-09 09:44:10 UTC
1070,陌生,"",mo4sheng1,,100,1,0,1378719913820,1378719913820,2013-09-09 09:45:13 UTC,2013-09-09 09:45:13 UTC
1071,戲謔,"",xi4xue4,,100,1,0,1378720516802,1378720516802,2013-09-09 09:55:16 UTC,2013-09-09 09:55:16 UTC
1072,嘲諷,"",chao2feng3,,100,1,0,1378720576259,1378720576259,2013-09-09 09:56:16 UTC,2013-09-09 09:56:16 UTC
1073,挑釁,"",tiao3xin4,,100,1,0,1378720663440,1378720663448,2013-09-09 09:57:20 UTC,2013-09-09 09:57:43 UTC
1074,幻覺,"",huan4jue2,,100,1,0,1378720750297,1378720750298,2013-09-09 09:58:52 UTC,2013-09-09 09:59:10 UTC
1075,妄想,"",wang4xiang3,,100,1,0,1378720817899,1378720817899,2013-09-09 10:00:17 UTC,2013-09-09 10:00:17 UTC
1076,扭曲,"",niu3qu1,,100,1,0,1378720972250,1378720972251,2013-09-09 10:01:02 UTC,2013-09-09 10:02:52 UTC
1077,高昂,"",gao1ang2,,100,1,0,1378721028233,1378721028233,2013-09-09 10:03:48 UTC,2013-09-09 10:03:48 UTC
1078,自殘,"",zi4can2,,100,1,0,1378721167243,1378721167243,2013-09-09 10:04:47 UTC,2013-09-09 10:06:07 UTC
1079,理喻,"",li3yu4,,100,1,0,1379108605353,1379108605354,2013-09-13 21:42:30 UTC,2013-09-13 21:43:25 UTC
1080,週遭,environment,zhou1zao1,,101,1,0,1379111221652,1379111221652,2013-09-13 22:27:01 UTC,2013-09-13 22:27:01 UTC
1081,鋰鹽,lithium salts,li3yan2,,101,1,0,1379111371898,1379111371898,2013-09-13 22:29:31 UTC,2013-09-13 22:29:31 UTC
1082,臨床,"",lin2chuang2,,101,1,0,1379111479208,1379111479208,2013-09-13 22:31:19 UTC,2013-09-13 22:31:19 UTC
1083,罹患,"",li2huan4,,101,1,0,1379111586138,1379111586138,2013-09-13 22:33:06 UTC,2013-09-13 22:33:06 UTC
1084,成分,"",cheng2fen0,,101,1,0,1379113782396,1379113782396,2013-09-13 23:09:42 UTC,2013-09-13 23:09:42 UTC
1085,癲癇,"",dian1xian2,,101,1,0,1379113981013,1379113981014,2013-09-13 23:13:01 UTC,2013-09-13 23:13:01 UTC
1086,代替,"",dai4ti4,,101,1,0,1379222531670,1379222531671,2013-09-15 05:22:11 UTC,2013-09-15 05:22:11 UTC
1087,金普薩,"",jin1pu3sa4,,101,1,0,1379222702979,1379222702979,2013-09-15 05:24:11 UTC,2013-09-15 05:25:02 UTC
1088,鈣離子,"",gai4li2zi3,,101,1,0,1379222811353,1379222811353,2013-09-15 05:26:51 UTC,2013-09-15 05:26:51 UTC
1089,維拉帕米,verapamil,wei2la1pa4mi3,,101,1,0,1379222916715,1379222916715,2013-09-15 05:28:36 UTC,2013-09-15 05:28:36 UTC
1090,給付,verapamil,ji3fu4,,101,1,0,1379222974074,1379222974074,2013-09-15 05:29:34 UTC,2013-09-15 05:29:34 UTC
1091,鈉離子,sodium,na4li2zi3,,101,1,0,1379223058406,1379223058406,2013-09-15 05:30:58 UTC,2013-09-15 05:30:58 UTC
1092,磷酸,"",lin2suan1,,101,1,0,1379223150670,1379223150670,2013-09-15 05:32:30 UTC,2013-09-15 05:32:30 UTC
1093,肌醇,"",ji1chun2,,101,1,0,1379223262862,1379223262862,2013-09-15 05:34:22 UTC,2013-09-15 05:34:22 UTC
1094,Angriff,attack,"",,102,2,0,1379369502943,1379369502943,2013-09-16 22:11:42 UTC,2013-09-16 22:11:42 UTC
1095,出狱,"",chu1yu4,,103,1,0,1379581411164,1379581411164,2013-09-19 09:03:31 UTC,2013-09-19 09:03:31 UTC
1096,李文斌,"",Li3wen2bin1,,103,1,0,1379581482496,1379581482497,2013-09-19 09:04:42 UTC,2013-09-19 09:04:42 UTC
1097,李彤,"",Li3tong2,,103,1,0,1379581582669,1379581582669,2013-09-19 09:06:22 UTC,2013-09-19 09:06:22 UTC
3862,伕役,fu1-,"",,268,1,0,1394188948137,1394188948137,2014-03-07 10:42:28 UTC,2014-03-07 10:42:28 UTC
1154,租赁,リース,zu1lin4,,106,1,0,1380441702403,1380441702403,2013-09-29 08:01:42 UTC,2013-09-29 08:01:42 UTC
1155,花旗,米国,Hua1qi2,,106,1,0,1380441956594,1380441956594,2013-09-29 08:05:56 UTC,2013-09-29 08:05:56 UTC
1099,下落,whereabout,"",,103,1,0,1379582009266,1379582009266,2013-09-19 09:08:10 UTC,2013-09-19 09:13:29 UTC
1100,八旬,eighty,ba1xun2,,103,1,0,1379582138934,1379582138934,2013-09-19 09:15:38 UTC,2013-09-19 09:15:38 UTC
1101,姥姥,"",lao3lao0,,103,1,0,1379582226833,1379582226833,2013-09-19 09:17:06 UTC,2013-09-19 09:17:06 UTC
1102,剩下,"",sheng4xia4,,103,1,0,1379582358651,1379582358651,2013-09-19 09:19:18 UTC,2013-09-19 09:19:18 UTC
1098,揍,hit,zou4,,103,1,0,1379582490769,1379582490769,2013-09-19 09:07:23 UTC,2013-09-19 09:21:30 UTC
1103,塌,collapse,ta1,,103,1,0,1379584056815,1379584056815,2013-09-19 09:47:36 UTC,2013-09-19 09:47:36 UTC
1104,床,"",chuang2,,103,1,0,1379584142535,1379584142535,2013-09-19 09:49:02 UTC,2013-09-19 09:49:02 UTC
1105,辍学,dropout,chuo4xue2,,103,1,0,1379584306828,1379584306828,2013-09-19 09:50:55 UTC,2013-09-19 09:51:46 UTC
1106,铲车,forklift,chan3che1,,103,1,0,1379584400822,1379584400822,2013-09-19 09:53:20 UTC,2013-09-19 09:53:20 UTC
1107,混混儿,チンピラ,hun4hun0r,,103,1,0,1379584543325,1379584543325,2013-09-19 09:55:43 UTC,2013-09-19 09:55:43 UTC
1108,姑姑,おば、父方の姉妹,gu3gu3,,103,1,0,1379584667514,1379584667514,2013-09-19 09:57:47 UTC,2013-09-19 09:57:47 UTC
1156,复电,"",fu4dian4,,107,1,0,1380442239149,1380442239149,2013-09-29 08:10:39 UTC,2013-09-29 08:10:39 UTC
1109,搬家,引っ越す,ban1jia1,,103,1,0,1379584993903,1379584993903,2013-09-19 09:58:53 UTC,2013-09-19 10:03:13 UTC
1110,舅舅,母の兄弟,jiu3jiu3,,103,1,0,1379694943782,1379694943782,2013-09-20 16:32:53 UTC,2013-09-20 16:35:43 UTC
1111,凡是,凡そＸであれば,fan2shi4,,103,1,0,1379695159702,1379695159702,2013-09-20 16:39:19 UTC,2013-09-20 16:39:19 UTC
1112,蹭吃蹭喝,タダ飯を食う,ceng4chi1ceng4he1,,103,1,0,1379695380166,1379695380166,2013-09-20 16:43:00 UTC,2013-09-20 16:43:00 UTC
1113,摸,手探りする,mo1,,103,1,0,1379973729652,1379973729652,2013-09-23 22:02:09 UTC,2013-09-23 22:02:09 UTC
1114,口袋,ポケット,kou3dai0,,103,1,0,1379973841755,1379973841756,2013-09-23 22:04:01 UTC,2013-09-23 22:04:01 UTC
1115,抢走,ひったくる,qiang3zou3,,103,1,0,1379973937352,1379973937352,2013-09-23 22:05:37 UTC,2013-09-23 22:05:37 UTC
1116,乐燕,"",Le4yan4,,103,1,0,1380012488538,1380012488538,2013-09-24 08:48:08 UTC,2013-09-24 08:48:08 UTC
1117,亲戚,"",qin1qi0,,103,1,0,1380012554072,1380012554072,2013-09-24 08:49:14 UTC,2013-09-24 08:49:14 UTC
1118,走动,交際する,"",,103,1,0,1380012635996,1380012635996,2013-09-24 08:50:35 UTC,2013-09-24 08:50:35 UTC
1119,娃娃,赤ん坊,wa2wa0,,103,1,0,1380012700189,1380012700189,2013-09-24 08:51:40 UTC,2013-09-24 08:51:40 UTC
1120,外婆,母方の祖母,wai4po2,,103,1,0,1380013303537,1380013303537,2013-09-24 09:01:43 UTC,2013-09-24 09:01:43 UTC
1121,抹泪,cry,mo3lei4,,103,1,0,1380013430502,1380013430502,2013-09-24 09:03:50 UTC,2013-09-24 09:03:50 UTC
1122,不住,しきりに,bu4zhu4,,103,1,0,1380013516147,1380013516147,2013-09-24 09:05:16 UTC,2013-09-24 09:05:16 UTC
1123,跳舞,dance,tiao4wu3,,103,1,0,1380013611983,1380013611983,2013-09-24 09:06:51 UTC,2013-09-24 09:06:51 UTC
1124,可怜,かわいそう,ke3lian2,,103,1,0,1380013707338,1380013707338,2013-09-24 09:08:27 UTC,2013-09-24 09:08:27 UTC
1125,接济,仕送りする,jie1ji4,,103,1,0,1380013829427,1380013829428,2013-09-24 09:10:29 UTC,2013-09-24 09:10:29 UTC
1126,骂,しかる,ma4,,103,1,0,1380013891456,1380013891456,2013-09-24 09:11:31 UTC,2013-09-24 09:11:31 UTC
1127,掏,穴を掘る,tao1,,103,1,0,1380014067153,1380014067153,2013-09-24 09:14:27 UTC,2013-09-24 09:14:27 UTC
1128,腰包,穴を掘る,yao1bao1,,103,1,0,1380014120010,1380014120010,2013-09-24 09:15:20 UTC,2013-09-24 09:15:20 UTC
1129,拜年,"",bai4nian2,,103,1,0,1380014213985,1380014213985,2013-09-24 09:16:53 UTC,2013-09-24 09:16:53 UTC
1130,拎,手に提げる,lin1,,103,1,0,1380014297905,1380014297905,2013-09-24 09:18:17 UTC,2013-09-24 09:18:17 UTC
1131,水塘,水たまり,shui3tang2,,103,1,0,1380015116004,1380015116004,2013-09-24 09:31:56 UTC,2013-09-24 09:31:56 UTC
1132,掉进去,水たまり,diao4jin4qu0,,103,1,0,1380015260034,1380015260034,2013-09-24 09:33:57 UTC,2013-09-24 09:34:20 UTC
1157,汕头,"",Shan4tou2,,107,1,0,1380442306275,1380442306276,2013-09-29 08:11:46 UTC,2013-09-29 08:11:46 UTC
1133,挂念,水たまり,gua4nian4,,103,1,0,1380015461914,1380015461914,2013-09-24 09:37:01 UTC,2013-09-24 09:37:41 UTC
1134,인간,人間,"",,104,7,0,1380118121266,1380118121266,2013-09-25 14:08:41 UTC,2013-09-25 14:08:41 UTC
1135,잡초,雑草,"",,104,7,0,1380118134788,1380118134788,2013-09-25 14:08:54 UTC,2013-09-25 14:08:54 UTC
1136,생활,生活,"",,104,7,0,1380118172005,1380118172005,2013-09-25 14:09:32 UTC,2013-09-25 14:09:32 UTC
1137,범위,範囲,"",,104,7,0,1380118195861,1380118195861,2013-09-25 14:09:55 UTC,2013-09-25 14:09:55 UTC
1138,의도,意図,"",,104,7,0,1380118251164,1380118251164,2013-09-25 14:10:51 UTC,2013-09-25 14:10:51 UTC
1139,관계없이,かかわらず,gwangyeeobs-i,,104,7,0,1380118352589,1380118352589,2013-09-25 14:12:32 UTC,2013-09-25 14:12:32 UTC
1140,자연적으로,自然に,"",,104,7,0,1380118384964,1380118384964,2013-09-25 14:13:04 UTC,2013-09-25 14:13:04 UTC
1141,번식하는,繁殖する,連体形,,104,7,0,1380118434131,1380118434131,2013-09-25 14:13:54 UTC,2013-09-25 14:13:54 UTC
1142,식물,植物,sigmul,,104,7,0,1380118496575,1380118496575,2013-09-25 14:14:56 UTC,2013-09-25 14:14:56 UTC
1143,크기,サイズ,"",,105,7,0,1380416727146,1380416727146,2013-09-29 01:05:27 UTC,2013-09-29 01:05:27 UTC
1144,성능,性能,"",,105,7,0,1380416749582,1380416749582,2013-09-29 01:05:49 UTC,2013-09-29 01:05:49 UTC
1145,가격,価格,"",,105,7,0,1380416770223,1380416770223,2013-09-29 01:06:10 UTC,2013-09-29 01:06:10 UTC
1146,가지고,持って,"",,105,7,0,1380416828757,1380416828757,2013-09-29 01:07:08 UTC,2013-09-29 01:07:08 UTC
1147,최종,最終,"",,105,7,0,1380416858473,1380416858473,2013-09-29 01:07:38 UTC,2013-09-29 01:07:38 UTC
1148,사용자,使用者,"",,105,7,0,1380416875241,1380416875241,2013-09-29 01:07:55 UTC,2013-09-29 01:07:55 UTC
1149,孤儿院,"",gu1er2yuan4,,103,1,0,1380441030513,1380441030513,2013-09-29 07:50:30 UTC,2013-09-29 07:50:30 UTC
1150,答复,"",da2fu4,,103,1,0,1380441085136,1380441085136,2013-09-29 07:51:25 UTC,2013-09-29 07:51:25 UTC
1151,挂牌,発足する,gua4pai2,,106,1,0,1380441325945,1380441325945,2013-09-29 07:55:25 UTC,2013-09-29 07:55:25 UTC
1152,颁发,交付する,ban1fa1,,106,1,0,1380441526119,1380441526119,2013-09-29 07:58:46 UTC,2013-09-29 07:58:46 UTC
1153,艾宝俊,"",Ai4Bao3jun4,,106,1,0,1380441611547,1380441611547,2013-09-29 08:00:11 UTC,2013-09-29 08:00:11 UTC
1158,抽调,選んで派遣する,chou1diao4,,107,1,0,1380442425498,1380442425498,2013-09-29 08:13:45 UTC,2013-09-29 08:13:45 UTC
1159,奔赴,駆けつける,ben1fu4,,107,1,0,1380442498728,1380442498728,2013-09-29 08:14:58 UTC,2013-09-29 08:14:58 UTC
1160,重灾区,"",chong2zai1qu1,,107,1,0,1380442579041,1380442579041,2013-09-29 08:16:19 UTC,2013-09-29 08:16:19 UTC
1161,支援,"",zhi1yuan2,,107,1,0,1380442625470,1380442625470,2013-09-29 08:17:05 UTC,2013-09-29 08:17:05 UTC
1162,抢修,応急修理する,qiang3xiu1,,107,1,0,1380442723240,1380442723240,2013-09-29 08:18:43 UTC,2013-09-29 08:18:43 UTC
1163,队伍,チーム,dui4wu0,,107,1,0,1380442796755,1380442796763,2013-09-29 08:19:56 UTC,2013-09-29 08:19:56 UTC
1164,冲刺,ラストスパートをかける,chog1ci4,,107,1,0,1380442885414,1380442885414,2013-09-29 08:21:25 UTC,2013-09-29 08:21:25 UTC
1165,杆塔,tower,ga1ta3,,107,1,0,1380443089267,1380443089267,2013-09-29 08:24:49 UTC,2013-09-29 08:24:49 UTC
1166,发稿,原稿を印刷に回す,fa1gao3,,107,1,0,1380443190904,1380443190904,2013-09-29 08:26:30 UTC,2013-09-29 08:26:30 UTC
1167,累计,"",lei3ji4,,107,1,0,1380443256320,1380443256320,2013-09-29 08:27:36 UTC,2013-09-29 08:27:36 UTC
1168,车辆,"",che1liang4,,107,1,0,1380443335994,1380443335996,2013-09-29 08:28:55 UTC,2013-09-29 08:28:55 UTC
1169,应急,"",ying4ji2,,107,1,0,1380443429747,1380443429747,2013-09-29 08:30:29 UTC,2013-09-29 08:30:29 UTC
1170,供应,"",gong1ying4,,107,1,0,1380445178294,1380445178294,2013-09-29 08:59:38 UTC,2013-09-29 08:59:38 UTC
1171,滞后,lag,zhi4hou4,,109,1,0,1381096439415,1381096439415,2013-10-06 21:53:59 UTC,2013-10-06 21:53:59 UTC
1172,捕捉,"",bu3zhuo1,,110,1,0,1381097126305,1381097126305,2013-10-06 22:05:26 UTC,2013-10-06 22:05:26 UTC
1173,珊瑚礁,shan1hu2jiao1,"",,111,1,0,1381830274801,1381830274801,2013-10-15 09:44:34 UTC,2013-10-15 09:44:34 UTC
1174,浅海,qian3hai4,"",,111,1,0,1381830433495,1381830433495,2013-10-15 09:47:13 UTC,2013-10-15 09:47:13 UTC
1175,碳酸钙,tan4suan1gai4,"",,111,1,0,1381830534297,1381830534297,2013-10-15 09:48:54 UTC,2013-10-15 09:48:54 UTC
1234,直辖,zhi2xia2,"",,115,1,0,1382701351499,1382701351499,2013-10-25 11:42:31 UTC,2013-10-25 11:42:31 UTC
1176,棘皮,ji2pi2,"",,111,1,0,1381831076526,1381831076526,2013-10-15 09:50:21 UTC,2013-10-15 09:57:56 UTC
1177,Vorgang,process,"",,112,2,0,1381848394451,1381848394451,2013-10-15 14:46:34 UTC,2013-10-15 14:46:34 UTC
1178,Folge,effect,"",,112,2,0,1381848438724,1381848438724,2013-10-15 14:47:18 UTC,2013-10-15 14:47:18 UTC
